Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
1/31/2025 10:21,Integrated Community Alternatives Network Inc.,699099,Integrated Community Alternatives Network In,28220,Integrated Community Alternatives Network In,9063,ICAN SMH CMA,35,Adults,(315)792-9039,(315)792-9039,310 Main Street,,Utica,NY,13501-1236,N,,,Madison,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-75.22439 43.10406)
1/31/2025 10:21,Capital Area Peer Services,630099,Capital Area Peer Services,11620,Capital Area Peer Services,8632,Peer Advocacy,474,,(518)427-5056,(518)427-5056x112,354 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.77429 42.66635)
1/31/2025 10:21,Transitional Services for New York Inc.,463099,Transitional Services for New York Inc.,23680,Transitional Services for New York Inc.,6841,Pre-Vocational Services,27,Adults,(718)746-6647x11,(718)526-8400,90-27 Sutphin Blvd,,Jamaica,NY,11435,N,,,Queens,New York City,Adult BH HCBS Pre-Vocational Services,Support,Adult BH HCBS Services/CORE Services,POINT (-73.80816 40.7024)
1/31/2025 10:21,Southern Tier Environments for Living Inc.,429099,Southern Tier Environments for Living Inc.,10510,Southern Tier Environments for Living Inc.,7341,STEL Perkins Hall Residence,434,Adults,(716)366-3200,Not Available,,,,NY,,Y,,36,Erie,Western New York,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Schuyler County Mental Health Services,414099,Schuyler County Mental Health Services,70160,Schuyler County Mental Health Services,6946,Health Home Care Management C&Y,27,Children Adolescents,(607)535-8290,(607)535-8282,Mill Creek Center,106 South Perry Street Suite 4,Watkins Glen,NY,14891,N,,,Schuyler,Western New York,Health Home Care Management,Support,Care Coordination,
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Tioga Treatment Apartments,491,Adults,(518)464-1511,Not Available,,,,NY,,Y,,36,Tioga,Western New York,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Youth ACT Albany/Schenectady,68,Children Adolescents Adults,(518)426-2600,(518)372-6708,1 Genium Plaza,,Schenectady,NY,12304-4607,Y,,30,Schenectady,Hudson River,Children and Youth Assertive Community Treatment,Outpatient,Assertive Community Treatment,
1/31/2025 10:21,New Frontiers in T.B.I. Inc. dba AllWel,1501,New Frontiers in T.B.I. Inc. dba AllWel,50310,New Frontiers in T.B.I. Inc. dba AllWel,8555,Adult Behavior Health Home and Community Based Services,2,Adults,(917)920-0038,(917)920-0038,2556 Delaware Ave,,Buffalo,NY,14216,N,,,Erie,Western New York,Adult BH HCBS Ongoing Supported Employment (OSE),Support,Adult BH HCBS Services/CORE Services,POINT (-78.86912 42.95382)
1/31/2025 10:21,Transitional Services for New York Inc.,463099,Transitional Services for New York Inc.,23680,Transitional Services for New York Inc.,6841,TSINY CORE CPST,32,Adults,(718)746-6647x11,(718)526-8400,90-27 Sutphin Boulevard,5th Floor,Jamaica,NY,11435,N,,,Queens,New York City,CORE Community Psychiatric Support and Treatment (CPST),Support,Adult BH HCBS Services/CORE Services,POINT (-73.80816 40.7024)
1/31/2025 10:21,New York City Health and Hospitals Corporation Metropolitan Hospital Center,278099,NYC-HHC Metropolitan Hospital Center,81210,NYC-HHC Metropolitan Hospital Center,6563,Metropolitan Hospital Adult Mental Health Clinic,110,Adults,(212)230-6262,(212)230-6645,1900 Second Avenue,,New York,NY,10029-7406,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.94585 40.78543)
1/31/2025 10:21,Hillside Children's Center,197099,Hillside Children's Center,10690,Hillside Children's Center,7484,Hillside SMH CMA - Western Orleans,187,Adults,(585)256-7585,(585)344-0134,50 Batavia City Center,,Batavia,NY,14020,N,,,Orleans,Western New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-78.18536 42.99802)
1/31/2025 10:21,Catholic Charities of Chenango County,70099,Catholic Charities of Chenango County,12380,Catholic Charities of Chenango County,7893,Health Home Non Medicaid Care Management C&Y,11,Children Adolescents,(607)334-8244,(607)334-8244,3 O'Hara Drive,,Norwich,NY,13815,N,,,Chenango,Central New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-75.51999 42.52008)
1/31/2025 10:21,Cortland County Community Services Board,116099,Cortland County Community Services Board,70030,Cortland County Community Services Board,6952,Psychosocial Rehabilitation,14,Children Adolescents,(607)758-6100,(607)758-6100,7 Clayton Ave,,Cortland,NY,13045,N,,,Cortland,Central New York,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-76.1812 42.59801)
1/31/2025 10:21,CAMBA Inc.,842099,CAMBA Inc.,31600,CAMBA Inc.,7747,Bronx Grove,25,Adults,(718)287-2600,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,TRANSFORMED BUSINESS MODEL,22,Adults,(518)274-2633,(518)465-5201x221,150 Broadway,,Menands,NY,12204,N,,,Albany,Hudson River,Transformed Business Model,Support,Vocational,POINT (-73.72943 42.68752)
1/31/2025 10:21,Greater Binghamton Health Center,901099,Greater Binghamton Health Center,90010,Greater Binghamton Health Center,1,CTRC Employment Services,33,,(607)724-1391,(607)773-4262,425 Robinson Street,,Binghamton,NY,13905,N,,,Broome,Central New York,Assisted Competitive Employment,Support,Vocational,POINT (-75.86627 42.10731)
1/31/2025 10:21,Pathways Inc.,364099,Pathways Inc.,21860,Pathways Inc.,7113,CFTSS: Other Licensed Practitioner,30,Children Adolescents,(607)937-3200,(607)937-4551,33 Denison Parkway West,,Corning,NY,14830-8903,N,,,Steuben,Western New York,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-77.05564 42.14291)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Supp Housing/PC Long Stay Bronx - Comm Svcs,643,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Metropolitan Center for Mental Health Inc.,277099,Metropolitan Center for Mental Health Inc.,16130,Metropolitan Center for Mental Health Inc.,6722,Metropolitan Center for Mental Health,100,Children Adolescents Adults,(212)362-8755,(212)362-8755,160 West 86th Street,,New York,NY,10024-4018,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.97427 40.78738)
1/31/2025 10:21,Gateway Community Industries Inc.,166099,Gateway Community Industries Inc.,40170,Gateway Community Industries Inc.,6061,Non-Medicaid Coordination Program,8,Adults,(845)331-1261,(845)331-1261,1 Amy Kay Parkway,,Kingston,NY,12401,N,,,Ulster,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-74.01649 41.9164)
1/31/2025 10:21,Central Nassau Guidance and Counseling Services Inc.,145099,Central Nassau Guidance and Coun. Svcs. Inc.,50710,Central Nassau Guidance and Coun. Serv. Inc.,6654,Central Nassau Guidance CTI Team 2,59,Adults,(516)822-6111,(516)495-8003,50 Laser Court,,Hauppauge,NY,11778,N,,,Suffolk,Long Island,Critical Time Intervention (CTI) Team - Adult,Support,Care Coordination,POINT (-73.26379 40.81298)
1/31/2025 10:21,Gotham Health FQHC,173099,NYC-HHC Gouverneur Hospital D&TC,81340,NYC-HHC Gouverneur Hospital D&TC,6331,Sylvia Del Villard CDTP,301,Adults,(212)238-8001,(212)387-7400,540 E. 13th Street,,New York,NY,10009,Y,,36,New York,New York City,Continuing Day Treatment,Outpatient,Continuing Day Treatment,POINT (-73.97914 40.729)
1/31/2025 10:21,Beacon Place LLC,1865,Beacon Place LLC,52840,Beacon Place LLC,8847,Beacon Place Mental Health Center,1,Children Adolescents Adults,(845)827-6680,(845)203-1400x100,583 Route 32,Suite 1u 3u 5u,Highland Mills,NY,10930-5229,Y,,6,Orange,Hudson River,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-74.1227 41.35161)
1/31/2025 10:21,St. Mary's Healthcare,302099,St. Mary's Healthcare,85350,St. Mary's Healthcare,7328,St. Mary's HealthCare CMA (AOT),72,Adults,(518)842-1900,(518)770-6882,427 Guy Park Ave,,Amsterdam,NY,12010,N,,,Montgomery,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-74.21672 42.95411)
1/31/2025 10:21,Community Association of Progressive Dominicans Inc.,705099,Community Association of Progressive Dominica,15690,Community Association of Progressive Dominica,8819,Community Association of Progressive Dominicans CCBHC,6,Children Adolescents Adults,(212)781-5500,(212)781-5500,3940 Broadway #2,,New York,NY,10032-1534,N,,,New York,New York City,Certified Community Behavioral Health Clinic (CCBHC),Support,General Support,POINT (-73.94095 40.83924)
1/31/2025 10:21,New York City Health and Hospitals Corporation Lincoln Medical & Mental Health Center,239099,NYC-HHC Lincoln Medical & Mental Health Cente,84150,NYC-HHC Lincoln Medical & Mental Health Ctr.,6579,Consultation Liaison,470,Adults,(718)579-5000x5898,(718)579-5124,234 E. 149th Street,,Bronx,NY,10451,N,,,Bronx,New York City,Advocacy/Support Services,Support,Self-Help,POINT (-73.92329 40.81686)
1/31/2025 10:21,Finger Lakes Area Counseling and Recovery Agency,822,Finger Lakes Area Counseling and Recovery Agy,39040,Finger Lakes Area Counseling and Recovery Agy,8481,One Stop Wellness at the Geneva Integrated Outpatient Clinic,11,Children Adolescents Adults,(315)462-9466,(315)781-0771,246 Castle Street,,Geneva,NY,14456-9998,N,,,Ontario,Western New York,Certified Community Behavioral Health Clinic (CCBHC),Support,General Support,POINT (-76.98717 42.86853)
1/31/2025 10:21,New York City Health and Hospitals Corporation Elmhurst Hospital Center,136099,NYC-HHC Elmhurst Hospital Center,87040,NYC-HHC Elmhurst Hospital Center,6580,Elmhurst Hospital Center - CPEP,451,Children Adolescents Adults,(718)334-4000,(718)334-3680,79-01 Broadway,,Elmhurst,NY,11373-1329,Y,,36,Queens,New York City,CPEP Crisis Intervention,Emergency/Crisis,Comprehensive Psychiatric Emergency Program,POINT (-73.88598 40.74434)
1/31/2025 10:21,MHA of Fulton and Montgomery Counties,796099,MHA of Fulton and Montgomery Counties,24020,MHA of Fulton and Montgomery Counties,7359,SP-SRO Units,47,Adults,(518)762-5332,Not Available,,,,NY,,N,,,Montgomery,Central New York,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Citizen Advocates Inc. dba North Star Industries,97099,Citizen Advocates Inc. dba North Star Indust,40410,Citizen Advocates Inc. dba North Star Indust,7533,Citizen Advocates Adirondack Youth Lodge,14,Children Adolescents,(518)483-1251,Not Available,,,,NY,,Y,,36,Franklin,Central New York,Children & Youth Community Residence,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,NYS ARC Allegany - Steuben Counties Chapter,5,NYS ARC Allegany - Steuben Counties Chapter,40840,NYS ARC Allegany - Steuben Counties Chapter,6792,Assisted Competitive Employment,6,Adults,(585)593-5700,(585)593-3005,50 Farnum Street,,Wellsville,NY,14895,N,,,Allegany,Western New York,Assisted Competitive Employment,Support,Vocational,POINT (-77.95198 42.12755)
1/31/2025 10:21,ACMH Inc.,27099,ACMH Inc.,18780,ACMH Inc.,7062,ACMH - Supported Housing/NY NY III New York - Comm. Svcs,634,Adults,(212)274-8558,Not Available,,,,NY,,N,,,New York,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,CAMBA Inc.,842099,CAMBA Inc.,31600,CAMBA Inc.,7747,Van Dyke Supportive Housing - Population III,19,Adults,(718)287-2600,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,SUNY Health Science Center-University Hospital,434099,SUNY Health Science Center-University Hospita,81090,SUNY Health Science Center-University Hospita,6421,Children's Pavilion Upstate Medical University,5,Children Adolescents,(315)464-4240,(315)473-8701,655 Madison Street,,Syracuse,NY,13210-2318,Y,,12,Onondaga,Central New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-76.13982 43.04541)
1/31/2025 10:21,Warren-Washington Association for Mental Health Inc. d/b/a Ascend Mental Wellness,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,Warren-Washington AMH - Non Medicaid CC,10,Adults,(518)747-2284,(518)793-2352x231,230 Maple Street,,Glens Falls,NY,12801,N,,,Warren,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-73.63214 43.312)
1/31/2025 10:21,Genesee County Mental Health Association dba Mental Health Association of Genesee&Orleans Counties,603099,Genesee Co MHA dba MHA of Genesee/Orleans Co,18550,Genesee Co MHA dba MHA of Genesee/Orleans Co,8683,Social Club,470,Adults,(585)344-2611,(585)344-2611,25 Liberty Street,,Batavia,NY,14020,N,,,Genesee,Western New York,Psychosocial Club,Support,Self-Help,POINT (-78.17931 42.99481)
1/31/2025 10:21,Warren-Washington Association for Mental Health Inc. d/b/a Ascend Mental Wellness,490099,Warren-Washington Association for Mental Heal,14040,Warren-Washington Association for Mental Heal,7035,WWAMH/Community Living Apartments,440,Adults,(518)747-2284,Not Available,,,,NY,,Y,,36,Washington,Hudson River,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Tioga County Department of Mental Hygiene,457099,Tioga County Department of Mental Hygiene,70510,Tioga County Department of Mental Hygiene,6893,Transition Management Services,17,Adults,(607)687-0200,(607)689-8152,1062 State Route 38,,Owego,NY,13827,N,,,Tioga,Western New York,Transition Management Services,Support,Care Coordination,POINT (-76.26421 42.14179)
1/31/2025 10:21,Steuben County Community Mental Health Center,439099,Steuben County Community Mental Health Center,70640,Steuben County Community Mental Health Center,6890,Advocacy - Compeer,13,Children,(607)664-2255,(607)664-2255,115 Liberty Street,,Bath,NY,14810,N,,,Steuben,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-77.31813 42.33589)
1/31/2025 10:21,Catholic Charities of the Roman Catholic Diocese of Syracuse Oneida & Madison Counties,43099,Cath Char RC Dio/Syr NY Inc-Oneida/Madison,20560,Cath Char RC Dio/Syr NY Inc-Oneida/Madison,7324,West Thomas Street Community Residence,431,Adults,(315)724-2158,Not Available,,,,NY,,Y,,36,Oneida,Central New York,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Homeless and Travelers Aid Society,631099,Homeless and Travelers Aid Society,17630,Homeless and Travelers Aid Society,8906,HATAS Supported Housing/Albany County S+C-Comm.Svcs.,630,Adults,(518)463-2124,Not Available,,,,NY,,N,,,Albany,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Seneca Outreach,474,,(315)789-5501,(315)789-0550,609-611 W. Washington Street,,Geneva,NY,14456,N,,,Seneca,Western New York,Outreach,Support,General Support,POINT (-77.00705 42.85972)
1/31/2025 10:21,Center for Alternative Sentencing & Employment Services Inc.,761099,Center for Alternative Sentencing & Employmen,43170,Center for Alternative Sentencing & Employmen,8908,Brooklyn Forensic ACT Team,7,Adults,(212)553-6300,(212)553-6300,151 Lawrence Street,4th Floor,Brooklyn,NY,11201-5283,Y,,36,Kings,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.98632 40.69143)
1/31/2025 10:21,West Side Federation for Senior Housing,653099,West Side Federation for Senior Housing,18330,West Side Federation for Senior Housing,8079,WSFSH - Valley Lodge/Supported Housing - Comm. Svcs,630,Adults,(212)721-6032,Not Available,,,,NY,,N,,,New York,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - South Main Community Residence,440,Adults,(518)464-1511,Not Available,,,,NY,,Y,,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Catholic Charities of Broome County - Diocese of Syracuse,563099,Catholic Charities of Broome County - Diocese,20530,Catholic Charities of Broome County - Diocese,7013,Psychosocial Rehabilitation (PSR),64,Children,(607)729-9166,(607)729-9166,230-232 Main St.,,Binghamton,NY,13905,N,,,Broome,Central New York,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-75.93491 42.10626)
1/31/2025 10:21,Mental Health Association of Nassau County Inc.,262099,Mental Health Association of Nassau County I,23250,Mental Health Association of Nassau County I,7232,Multi-Cultural Initiative,7,Adults,(516)489-2322,(516)489-2322x1337,16 Main Street,,Hempstead,NY,11550,N,,,Nassau,Long Island,Multi-Cultural Initiative,Support,General Support,POINT (-73.62348 40.70679)
1/31/2025 10:21,Upstate Cerebral Palsy Inc. d/b/a Upstate Caring Partners,478099,Upstate Cerebral Palsy Inc. d/b/a Upstate Ca,40640,Upstate Cerebral Palsy Inc. d/b/a Upstate Ca,6282,UCP James H. Bucklin Community Residence,440,Adults,(315)724-6907,Not Available,,,,NY,,Y,,36,Herkimer,Central New York,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,New York City Health and Hospitals Corporation Jacobi Medical Center,49099,NYC-HHC North Central Bronx Hospital,82020,NYC-HHC North Central Bronx Hospital,6358,North Central Bronx Hospital ACT Program,471,Adults,(718)519-5000,(718)519-4701,3424 Kossuth Avenue,3f01,Bronx,NY,10467-2410,Y,,36,Bronx,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.88169 40.88039)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Elm Street Residence,448,Adults,(518)464-1511,Not Available,,,,NY,,Y,,36,Otsego,Central New York,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rockland Psychiatric Center,916099,Rockland Psychiatric Center,90150,Rockland Psychiatric Center,16,Psychiatric Inpatient Unit,503,Adults,(845)359-1000,,140 Old Orangeburg Road,,Orangeburg,NY,10962,N,,,Rockland,Hudson River,State Psychiatric Center Inpatient,Inpatient,State Psychiatric Center Inpatient,POINT (-73.97476 41.04896)
1/31/2025 10:21,The Institute for Family Health,840099,The Institute for Family Health,45540,The Institute for Family Health,7745,Institute Center for Counseling of Harlem,3,Children Adolescents Adults,(212)633-0800,(212)633-1337,1824 Madison Avenue,2nd Floor,New York,NY,10035-3832,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.94355 40.80175)
1/31/2025 10:21,DePaul Community Services Inc.,126099,DePaul Community Services Inc.,17600,DePaul Community Services Inc.,7126,Elmgrove Community Residence,438,Adults,(585)426-8000,Not Available,,,,NY,,Y,,36,Monroe,Western New York,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Exodus Transitional Community Inc.,1278,Exodus Transitional Community Inc.,49050,Exodus Transitional Community Inc.,8710,The Genesis,1,Adults,(917)492-0990,(917)492-0990,2276 3rd Avenue,,New York,NY,10035-2209,Y,,12,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.93645 40.80283)
1/31/2025 10:21,Allegany Rehabilitation Associates Inc.,17099,Allegany Rehabilitation Associates Inc.,50700,Allegany Rehabilitation Associates Inc.,7531,ARA PROS,14,Adults,(585)593-5700,(585)593-1655,4222 Bolivar Road,,Wellsville,NY,14895-9332,Y,,36,Allegany,Western New York,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,POINT (-77.96921 42.12608)
1/31/2025 10:21,WellLife Network Inc.,344099,WellLife Network Inc.,21920,WellLife Network Inc.,7401,WellLife Dewitt Residence SP/SRO,35,Adults,(718)559-0516,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Mount Sinai Hospitals Group Inc.,287099,St. Luke's-Roosevelt Hospital Center dba MSM,87090,St. Luke's-Roosevelt Hospital Center dba MSM,6520,Mount Sinai Morningside Psychiatric Inpatient Service,20,Children Adolescents Adults,(212)523-4000,(212)523-4104,W. 114th St. And Amsterdam Ave.,Clark 8 & 9 Babcock 5,New York,NY,10025,Y,,36,New York,New York City,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-73.98503 40.77398)
1/31/2025 10:21,St. Anne Institute,121,St. Anne Institute,14350,St. Anne Institute,6268,CFTSS:Community Pschiatric Support and Treatment,8,Children Adolescents,(518)437-6500,(518)437-6501,160 North Main St.,,Albany,NY,12206,N,,,Albany,Hudson River,CFTSS: Community Psychiatric Support and Treatment (CPST),Support,General Support,POINT (-73.78295 42.67227)
1/31/2025 10:21,Nassau County Department of Mental Health Chemical Dependency and Developmental Disability Services,293099,Nassau County Department of MH/CD/DD Services,40150,Nassau County Department of MH/CD/DD Services,6896,Transition Management Services,4,Adults,(516)227-7057,(516)227-7057,60 Charles Lindbergh Boulevard,Suite 200,Uniondale,NY,11553-3687,N,,,Nassau,Long Island,Transition Management Services,Support,Care Coordination,POINT (-73.603635 40.723661)
1/31/2025 10:21,PEOPLE: Projects to Empower and Organize the Psychiatrically Labeled Inc. d/b/a PEOPLE USA,678099,PEOPLE: Projects to Empower and Organize the,15820,PEOPLE: Projects to Empower and Organize the,9012,Multi-Cultural,3,Adults,(845)452-2728,(845)452-2728,126 Innis Avenue,,Poughkeepsie,NY,12601,N,,,Dutchess,Hudson River,Multi-Cultural Initiative,Support,General Support,POINT (-73.90452 41.70493)
1/31/2025 10:21,Aid to the Developmentally Disabled Inc.,3099,Aid to the Developmentally Disabled Inc.,20090,Aid to the Developmentally Disabled Inc.,7569,Elevations Clinic Treatment Program,2,Children Adolescents Adults,(631)727-6220,(631)727-6220,901 East Main Street,,Riverhead,NY,11901-2680,Y,,29,Suffolk,Long Island,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-72.65116 40.92424)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Non-Medicaid CC - Sullivan Vocational,134,Adults,(518)464-1511,(845)791-1521,22 Crystal Street,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-74.68852 41.66319)
1/31/2025 10:21,Saint Dominic's Family Services,410099,Saint Dominic's Family Services,22280,Saint Dominic's Family Services,7159,St. Dominic's SH/Rockland Co PC Long Stay - Comm. Svcs,631,Adults,(845)359-3400,Not Available,,,,NY,,N,,,Rockland,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,University of Rochester Medical Center/Strong Memorial Hospital,441099,Univ of Roch Med Ctr/Strong Memorial Hospital,87080,Univ of Roch Med Ctr/Strong Memorial Hospital,6536,Strong Memorial Hospital Department of Psychiatry,20,Children Adolescents Adults,(585)275-2100,(585)275-3641,300 Crittenden Blvd,,Rochester,NY,14642-0001,Y,,36,Monroe,Western New York,Inpatient Psychiatric Unit of a General Hospital,Inpatient,Inpatient Psychiatric Unit of a General Hospital,POINT (-77.62805 43.12165)
1/31/2025 10:21,Center for Family Life and Recovery Inc.,756,Center for Family Life and Recovery Inc.,47800,Center for Family Life and Recovery Inc.,8066,IMPACT,5,Children Adolescents,(315)733-1709,(315)866-8407,205  North Washignton Street,,Herkimer,NY,13350,N,,,Herkimer,Central New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-74.98602 43.02771)
1/31/2025 10:21,The Salvation Army of the Syracuse Area,640099,The Salvation Army of the Syracuse Area,12470,The Salvation Army of the Syracuse Area,8018,CFTSS Other Licensed Practitioner,9,Children Adolescents,(315)475-1688,(315)479-1369,677 South Salina St,,Syracuse,NY,13202,N,,,Onondaga,Central New York,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-76.15069 43.04063)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Peer empowerment,154,Adults,(212)582-9100,(718)761-9800,1765 South Avenue,,Staten Island,NY,10314,N,,,Richmond,New York City,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-74.19268 40.60174)
1/31/2025 10:21,TRI Center Inc.,278,TRI Center Inc.,16350,TRI Center Inc.,8186,HCBS: Ongoing Support Employment,6,Adults,(212)268-8830,(212)268-8830,20 W 37th Street 3rd Floor,,New York,NY,10018,N,,,New York,New York City,Adult BH HCBS Ongoing Supported Employment (OSE),Support,Adult BH HCBS Services/CORE Services,POINT (-73.98441 40.75087)
1/31/2025 10:21,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,ICL SH/Queens Milestone Supp Housing - Comm Svcs,667,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Capital District YMCA,632099,Capital District YMCA,18640,Capital District YMCA,8941,Advocacy/Support Services,1,Adults,(518)869-3500,(518)374-9136,845 Broadway,,Schenectady,NY,12305,N,,,Schenectady,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.95206 42.80372)
1/31/2025 10:21,Catholic Charities of Ogdensburg,18,Catholic Charities of Ogdensburg,12390,Catholic Charities of Ogdensburg,8006,Seaway House Psychosocial Club,500,Adults,(315)393-2255,(315)393-3133,212 Caroline Street,,Ogdensburg,NY,13669,N,,,St. Lawrence,Central New York,Psychosocial Club,Support,Self-Help,POINT (-75.49213 44.69884)
1/31/2025 10:21,Transitional Services Inc.,461099,Transitional Services Inc.,10200,Transitional Services Inc.,6295,Delaware-Hertel Apartment Program,443,Adults,(716)874-8182,Not Available,,,,NY,,Y,,36,Erie,Western New York,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Transitional Services for New York Inc.,463099,Transitional Services for New York Inc.,23680,Transitional Services for New York Inc.,6841,TSNY Supported Housing/PC Long Stay Queens - Comm. Svcs.,636,Adults,(718)746-6647x11,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
